brand,color,condition,body_type,wheel_config,transmission,mileage,carfax_link,dealer_address,cylinders,vehicle_age,list_price
german,Silver,Used,Sedan,All-wheel drive (AWD),Automatic,118729,Available,Toronto,8,8,24995.0
american,White,Used,Pickup Truck,4 x 4,Automatic,33688,Available,Toronto,6,3,46800.0
japanese,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,56672,Available,Toronto,4,2,24290.0
korean,White,Used,Sedan,Front-wheel drive (FWD),Automatic,27000,Available,other,4,5,21288.0
german,White,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,218000,Available,Toronto,6,6,36888.0
japanese,Red,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,107297,Available,other_GTA,4,7,19990.0
american,Grey,Used,Sedan,Unknown,Electric,50022,Available,Toronto,0,5,89995.0
german,Grey,Used,Hatchback,Front-wheel drive (FWD),Manual,106133,Available,Toronto,4,7,15988.0
german,Blue,Used,Coupe (2 door),Front-wheel drive (FWD),Manual,200000,Available,Toronto,4,19,4750.0
german,Black,Lease Takeover,"SUV, Crossover",All-wheel drive (AWD),Automatic,16000,Available,other,4,1,742.0
german,Black,Used,Sedan,Unknown,Automatic,130000,Available,Toronto,8,14,8800.0
japanese,Black,Used,Sedan,All-wheel drive (AWD),Automatic,71361,Available,Toronto,6,3,37490.0
korean,Blue,Used,Hatchback,Unknown,Automatic,79000,Available,Toronto,4,7,13000.0
american,White,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,47885,Available,Toronto,4,5,24000.0
korean,Grey,Used,Sedan,Unknown,Automatic,3925,Available,Toronto,4,2,34998.0
korean,Silver,Used,"SUV, Crossover",Unknown,Automatic,24458,Available,Toronto,4,3,32998.0
korean,Grey,Used,Sedan,Unknown,Automatic,3962,Available,Toronto,4,2,34998.0
korean,Grey,Used,Sedan,Front-wheel drive (FWD),Automatic,43000,Available,other,4,4,21950.0
american,White,Used,Other,Rear-wheel drive (RWD),Automatic,199000,Available,Toronto,6,4,21900.0
german,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,39455,Available,Toronto,6,2,92800.0
american,White,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,217000,Available,Toronto,6,5,34888.0
italian,Red,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,other_GTA,4,0,71674.0
american,Grey,Used,Sedan,Unknown,Electric,98047,Available,Toronto,0,6,67995.0
german,White,Used,Sedan,Front-wheel drive (FWD),Automatic,124991,Available,Toronto,4,7,13950.0
italian,Black,Used,Sedan,All-wheel drive (AWD),Automatic,69116,Available,Toronto,4,7,43800.0
japanese,other,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,48645,Available,other_GTA,4,4,26995.0
japanese,Blue,Used,Wagon,Front-wheel drive (FWD),Automatic,258083,Available,Toronto,4,18,3488.0
japanese,Black,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,79217,Available,other_GTA,4,4,26088.0
korean,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,81304,Available,Toronto,4,3,20390.0
japanese,other,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,other,4,0,40477.0
japanese,Black,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,185382,Available,Toronto,4,6,11979.0
german,Grey,Used,Other,Rear-wheel drive (RWD),Automatic,248074,Available,Toronto,6,10,27999.0
japanese,other,Used,Sedan,Front-wheel drive (FWD),Automatic,120002,Available,Toronto,4,3,20488.0
japanese,other,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,88121,Available,Toronto,4,6,25950.0
german,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,53243,Available,Toronto,4,4,34190.0
korean,White,Used,Hatchback,Front-wheel drive (FWD),Manual,155090,Available,other_GTA,4,9,7990.0
american,other,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,36535.0
german,Red,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,54133,Available,Toronto,8,5,56800.0
american,other,Used,Other,Rear-wheel drive (RWD),Automatic,162482,Available,Toronto,8,10,16979.0
japanese,Silver,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,64446,Available,other_GTA,4,5,25990.0
german,Red,Used,Sedan,All-wheel drive (AWD),Automatic,44753,Available,Toronto,4,5,41800.0
japanese,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,149997,Available,Toronto,6,4,33990.0
japanese,Black,Used,Pickup Truck,4 x 4,Automatic,313879,Available,Toronto,8,11,19979.0
japanese,Black,Used,"Minivan, Van",All-wheel drive (AWD),Automatic,29837,Available,other,4,3,27995.0
german,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,48025,Available,Toronto,4,4,34995.0
german,Blue,Used,Hatchback,All-wheel drive (AWD),Manual,141000,Available,other_GTA,4,6,31590.0
japanese,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,155490,Available,Toronto,4,10,17550.0
japanese,Black,New,Hatchback,Front-wheel drive (FWD),Automatic,50,New_Car,Toronto,4,0,30225.0
german,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,61800,Available,Toronto,6,4,61800.0
korean,Black,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,149462,Available,Toronto,4,4,19999.0
japanese,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,96434,Available,other_GTA,6,5,37590.0
other,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,149998,Available,Toronto,6,6,30880.0
japanese,Black,Used,Sedan,All-wheel drive (AWD),Automatic,353000,Available,Toronto,6,10,4999.0
american,White,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,188541,Available,Toronto,8,13,14979.0
german,White,Used,Hatchback,Front-wheel drive (FWD),Automatic,84890,Available,Toronto,4,7,17994.0
german,Black,Used,Coupe (2 door),All-wheel drive (AWD),Automatic,65893,Available,other,4,4,37998.0
german,White,Used,Convertible,All-wheel drive (AWD),Automatic,17416,Available,Toronto,6,4,72399.0
korean,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,292301,Available,Toronto,4,13,2495.0
american,White,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,164000,Available,Toronto,6,5,43488.0
american,Black,Used,Pickup Truck,4 x 4,Automatic,78966,Available,Toronto,8,2,72897.0
japanese,Silver,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,58233,Available,other,4,4,27380.0
american,Grey,Used,"SUV, Crossover",4 x 4,Automatic,20148,Available,other,6,4,44587.0
german,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,32522,Available,Toronto,6,5,45800.0
german,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,79666,Available,Toronto,6,6,47800.0
japanese,White,Used,Wagon,Front-wheel drive (FWD),Manual,62719,Available,Toronto,4,4,46339.0
american,White,Used,Pickup Truck,4 x 4,Automatic,225461,Available,Toronto,8,7,18979.0
american,White,Used,"SUV, Crossover",4 x 4,Automatic,15545,Available,other_GTA,6,2,59719.0
german,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,55176,Available,Toronto,6,4,49900.0
japanese,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,50508,Available,other_GTA,6,4,46588.0
korean,other,Used,Sedan,Unknown,Automatic,43285,Available,other,4,3,20899.0
german,White,Used,Sedan,Rear-wheel drive (RWD),Automatic,27999,Available,Toronto,1,14,69800.0
german,Black,Used,Sedan,All-wheel drive (AWD),Automatic,76304,Available,Toronto,6,5,39800.0
other,other,Used,"SUV, Crossover",Unknown,Automatic,232133,Available,Toronto,6,7,21488.0
german,Silver,Used,Sedan,All-wheel drive (AWD),Automatic,74669,Available,Toronto,6,4,32987.0
american,White,Used,"SUV, Crossover",Unknown,Automatic,50669,Available,other,8,3,76995.0
german,White,Used,Sedan,All-wheel drive (AWD),Manual,139562,Available,Toronto,4,4,41950.0
american,White,Used,Other,Rear-wheel drive (RWD),Automatic,117541,Available,Toronto,8,13,19900.0
japanese,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,53051,Available,other_GTA,6,5,42988.0
american,Black,Used,Pickup Truck,4 x 4,Automatic,81800,Available,other,8,3,43995.0
german,White,Used,Convertible,All-wheel drive (AWD),Automatic,44629,Available,Toronto,4,5,53800.0
german,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,182000,Available,Toronto,6,10,8999.0
japanese,Silver,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,86932,Available,Toronto,4,3,30190.0
american,White,New,"SUV, Crossover",Unknown,Automatic,50,New_Car,other,4,0,39568.0
japanese,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,56672,Available,Toronto,4,2,24290.0
japanese,Blue,Used,"SUV, Crossover",4 x 4,Automatic,81988,Available,Toronto,6,3,49599.0
german,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,141102,Available,Toronto,4,6,23985.0
german,Black,Used,Sedan,All-wheel drive (AWD),Automatic,55595,Available,other_GTA,4,4,36990.0
korean,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,55338,Available,Toronto,4,3,21999.0
german,Black,Used,Coupe (2 door),All-wheel drive (AWD),Automatic,47093,Available,Toronto,4,4,58800.0
american,White,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,62716,Available,Toronto,6,2,44897.0
japanese,Grey,Used,Sedan,Front-wheel drive (FWD),Automatic,172000,Available,Toronto,4,12,8495.0
japanese,Black,Used,Coupe (2 door),Front-wheel drive (FWD),Manual,260,Available,other_GTA,4,10,9800.0
british,White,Used,"SUV, Crossover",4 x 4,Automatic,99892,Available,Toronto,6,7,28585.0
japanese,Grey,Used,"SUV, Crossover",Unknown,Automatic,350000,Available,Toronto,6,8,12000.0
american,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,170000,Available,Toronto,4,8,7950.0
american,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,202000,Available,Toronto,4,11,6750.0
japanese,Blue,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,127000,Available,Toronto,6,5,25950.0
japanese,Silver,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,245000,Available,Toronto,4,12,3950.0
german,White,Used,Sedan,All-wheel drive (AWD),Automatic,149000,Available,Toronto,6,8,13950.0
german,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,233000,Available,Toronto,5,13,4950.0
japanese,Blue,Used,Sedan,Front-wheel drive (FWD),Manual,196000,Available,Toronto,4,12,2950.0
american,Black,Used,Pickup Truck,4 x 4,Automatic,285000,Available,Toronto,8,12,13950.0
japanese,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,202000,Available,Toronto,4,9,12950.0
american,Grey,Used,Sedan,Front-wheel drive (FWD),Automatic,294000,Available,Toronto,6,13,4750.0
japanese,Blue,Used,Hatchback,Front-wheel drive (FWD),Automatic,242000,Available,Toronto,4,7,9950.0
korean,other,Used,Sedan,Front-wheel drive (FWD),Automatic,178000,Available,Toronto,4,10,7750.0
japanese,Grey,Used,Sedan,All-wheel drive (AWD),Automatic,151000,Available,Toronto,6,8,19950.0
japanese,other,Used,"SUV, Crossover",4 x 4,Automatic,389000,Available,Toronto,6,14,15950.0
japanese,Grey,Used,Sedan,Unknown,Automatic,141000,Available,Toronto,6,13,9950.0
japanese,other,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,214000,Available,Toronto,6,10,8950.0
japanese,Black,Used,Pickup Truck,4 x 4,Automatic,171000,Available,Toronto,6,7,29950.0
american,Grey,Used,Pickup Truck,4 x 4,Automatic,253000,Available,Toronto,8,14,8950.0
japanese,Red,Used,Pickup Truck,4 x 4,Automatic,208000,Available,Toronto,4,14,10999.0
american,Silver,Used,Pickup Truck,4 x 4,Automatic,146000,Available,Toronto,8,15,10999.0
american,Blue,Used,Pickup Truck,4 x 4,Automatic,222000,Available,Toronto,6,14,10999.0
american,Silver,Used,Coupe (2 door),Rear-wheel drive (RWD),Automatic,89000,Available,Toronto,8,9,21990.0
german,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,178000,Available,Toronto,6,7,19750.0
american,Black,Used,Other,Rear-wheel drive (RWD),Automatic,624600,Available,Toronto,8,8,11970.0
american,White,Used,Sedan,Unknown,Electric,840,Available,other,0,1,85995.0
korean,Black,Used,Sedan,Unknown,Automatic,80441,Available,Toronto,4,5,28998.0
german,Black,Used,Coupe (2 door),Rear-wheel drive (RWD),Automatic,16628,Available,Toronto,4,4,88800.0
german,Blue,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,35737,Available,other,4,3,49995.0
japanese,Black,Used,Sedan,Unknown,Automatic,117031,Available,Toronto,6,12,13995.0
german,Black,Used,Convertible,All-wheel drive (AWD),Automatic,36434,Available,Toronto,6,5,47800.0
british,Black,Used,"Minivan, Van",4 x 4,Automatic,192942,Available,Toronto,8,16,6300.0
korean,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,146416,Available,other_GTA,4,5,19990.0
korean,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,192546,Available,Toronto,6,11,9200.0
japanese,Grey,Used,Coupe (2 door),Front-wheel drive (FWD),Automatic,149285,Available,Toronto,4,16,4999.0
american,White,Used,Pickup Truck,4 x 4,Automatic,188217,Available,Toronto,6,8,29979.0
american,Blue,Used,Pickup Truck,All-wheel drive (AWD),Automatic,300800,Available,Toronto,6,7,18900.0
german,Silver,Used,Sedan,Unknown,Automatic,48651,Available,Toronto,4,2,48900.0
american,other,Used,Pickup Truck,4 x 4,Automatic,235000,Available,Toronto,8,14,10999.0
japanese,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,66654,Available,other_GTA,4,4,28900.0
german,Black,Used,Sedan,All-wheel drive (AWD),Automatic,161000,Available,Toronto,6,12,11250.0
japanese,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,72824,Available,other,6,3,31950.0
german,other,Used,Sedan,Unknown,Automatic,137049,Available,Toronto,4,9,6900.0
german,Black,Used,Sedan,Rear-wheel drive (RWD),Automatic,18145,Available,Toronto,8,6,69800.0
japanese,Black,Used,"SUV, Crossover",Unknown,Automatic,29074,Available,other,6,2,42658.0
american,White,Used,"SUV, Crossover",4 x 4,Automatic,59473,Available,Toronto,8,4,75800.0
american,Grey,Used,Sedan,Front-wheel drive (FWD),Automatic,171337,Available,Toronto,4,5,12800.0
japanese,Grey,Used,Hatchback,Front-wheel drive (FWD),Automatic,32980,Available,Toronto,8,3,25990.0
american,White,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,257000,Available,Toronto,8,8,17488.0
german,other,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,161476,Available,other,4,7,19998.0
german,Grey,Used,Convertible,All-wheel drive (AWD),Automatic,34992,Available,Toronto,6,4,69800.0
german,Black,Used,Convertible,All-wheel drive (AWD),Automatic,39033,Available,Toronto,6,2,79900.0
japanese,White,Used,Sedan,Front-wheel drive (FWD),Automatic,45257,Available,other_GTA,4,6,21990.0
american,White,Used,Pickup Truck,4 x 4,Automatic,45110,Available,Toronto,8,2,73995.0
american,White,Used,Coupe (2 door),Rear-wheel drive (RWD),Automatic,6655,Available,Toronto,6,10,79800.0
japanese,Red,Used,Hatchback,Front-wheel drive (FWD),Manual,52615,Available,Toronto,4,4,24490.0
german,White,Salvage,"SUV, Crossover",All-wheel drive (AWD),Automatic,60322,Available,other_GTA,4,5,12700.0
american,Red,Used,Coupe (2 door),Rear-wheel drive (RWD),Automatic,32991,Available,other,8,3,32999.0
american,Blue,Used,"SUV, Crossover",Unknown,Electric,7643,Available,Toronto,0,1,83995.0
japanese,Grey,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,other,6,0,65745.0
american,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,201000,Available,Toronto,6,8,14900.0
british,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,53400,Available,Toronto,8,4,94800.0
japanese,Grey,Used,Sedan,Front-wheel drive (FWD),Automatic,45000,Available,Toronto,4,2,23880.0
american,other,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,29151,Available,Toronto,6,2,44995.0
american,other,Used,Pickup Truck,4 x 4,Automatic,90000,Available,Toronto,8,6,66488.0
italian,other,Used,Wagon,Front-wheel drive (FWD),Automatic,147586,Available,Toronto,4,8,9999.0
american,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,130000,Available,other_GTA,6,5,32590.0
american,White,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,83403,Available,Toronto,6,4,34897.0
american,Black,Used,Sedan,Rear-wheel drive (RWD),Automatic,77474,Available,Toronto,6,5,28988.0
american,Red,Used,Pickup Truck,4 x 4,Automatic,235289,Available,Toronto,8,13,11979.0
korean,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,246164,Available,Toronto,4,9,6599.0
american,other,Used,"SUV, Crossover",Unknown,Automatic,75,Available,Toronto,3,1,41388.0
american,other,Used,Coupe (2 door),Rear-wheel drive (RWD),Manual,16084,Available,Toronto,8,14,62800.0
german,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,52019,Available,Toronto,6,3,73800.0
japanese,White,Used,Hatchback,Front-wheel drive (FWD),Manual,20745,Available,other_GTA,4,4,17990.0
american,Black,Used,"SUV, Crossover",4 x 4,Automatic,189124,Available,Toronto,6,8,12450.0
american,White,Used,Pickup Truck,4 x 4,Automatic,241505,Available,Toronto,6,6,18979.0
german,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,90500,Available,Toronto,8,8,93800.0
american,Black,Used,"SUV, Crossover",4 x 4,Automatic,92322,Available,Toronto,8,5,48988.0
japanese,Blue,Used,Hatchback,Front-wheel drive (FWD),Manual,240160,Available,Toronto,4,10,5488.0
japanese,Red,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,72073,Available,Toronto,4,10,17900.0
american,White,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,149000,Available,Toronto,6,3,51888.0
american,Blue,Used,Sedan,Front-wheel drive (FWD),Automatic,162733,Available,Toronto,4,12,5495.0
american,White,Used,Wagon,Front-wheel drive (FWD),Automatic,42311,Available,other,4,3,30495.0
german,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,119000,Available,Toronto,4,4,17900.0
german,Black,Used,Sedan,Unknown,Automatic,12847,Available,Toronto,4,1,57900.0
american,Red,Used,Sedan,Front-wheel drive (FWD),Automatic,102000,Available,other,4,5,19998.0
japanese,Grey,Used,Sedan,All-wheel drive (AWD),Automatic,71000,Available,Toronto,6,6,40000.0
german,White,Used,Sedan,Unknown,Automatic,21798,Available,Toronto,4,2,51900.0
japanese,other,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,185748,Available,Toronto,4,9,7499.0
american,Grey,Used,Pickup Truck,4 x 4,Automatic,160000,Available,Toronto,8,7,19999.0
japanese,Blue,Used,Wagon,All-wheel drive (AWD),Automatic,146082,Available,Toronto,4,9,12995.0
japanese,Grey,Used,Coupe (2 door),All-wheel drive (AWD),Automatic,73700,Available,Toronto,6,9,21995.0
german,Grey,Used,Sedan,All-wheel drive (AWD),Automatic,70070,Available,Toronto,6,9,17995.0
japanese,Grey,Used,Sedan,All-wheel drive (AWD),Automatic,83025,Available,Toronto,6,9,16995.0
american,Red,Used,Coupe (2 door),Rear-wheel drive (RWD),Automatic,116023,Available,Toronto,8,10,21995.0
japanese,Black,Used,Sedan,Front-wheel drive (FWD),Manual,156722,Available,Toronto,4,7,8995.0
japanese,other,New,Sedan,Rear-wheel drive (RWD),Automatic,50,New_Car,Toronto,6,0,37907.0
korean,Black,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,44971,Available,Toronto,4,3,25800.0
american,other,Used,"SUV, Crossover",Unknown,Automatic,7000,Available,other,3,1,42269.0
american,Grey,Used,Other,Unknown,Automatic,96441,Available,other,6,5,38888.0
german,Black,Used,Sedan,All-wheel drive (AWD),Automatic,95388,Available,Toronto,4,7,25995.0
british,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,123759,Available,Toronto,6,9,22995.0
japanese,White,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,150750,Available,Toronto,6,10,19995.0
american,Silver,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,63290,Available,other_GTA,6,6,18095.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,63264.0
german,Grey,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,75163.0
german,White,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,59969.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,64154.0
german,White,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,74779.0
german,Blue,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,65449.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,78664.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,62619.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,6,0,93894.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,64554.0
german,Black,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,6,0,97229.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,67134.0
german,Grey,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,52454.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,59324.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,65554.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56729.0
german,White,New,Coupe (2 door),All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,60629.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,71614.0
german,Black,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,55174.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56954.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56929.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,58524.0
german,Black,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56299.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,53104.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,55079.0
german,Grey,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,91764.0
german,Blue,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,65699.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56979.0
german,Grey,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,80029.0
german,other,Used,Sedan,All-wheel drive (AWD),Automatic,93000,Available,Toronto,4,5,24880.0
american,White,Used,Pickup Truck,4 x 4,Automatic,7193,Available,other,8,0,66999.0
american,Red,Used,Sedan,Front-wheel drive (FWD),Automatic,160000,Available,Toronto,4,10,9750.0
japanese,Black,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,12795,Available,Toronto,6,1,53995.0
german,White,Used,Sedan,All-wheel drive (AWD),Automatic,90696,Available,Toronto,4,4,33800.0
japanese,other,Used,Sedan,Front-wheel drive (FWD),Automatic,189120,Available,Toronto,6,17,4000.0
german,Black,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,52429.0
german,White,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56829.0
german,Blue,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,76179.0
german,White,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,56729.0
german,White,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,55254.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,64804.0
german,Black,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,66449.0
german,Grey,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,61174.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,73194.0
german,Black,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,62874.0
german,Grey,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,53479.0
german,White,New,Sedan,All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,61829.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,51949.0
german,Grey,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,65449.0
german,Blue,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,20255,Available,Toronto,6,3,66800.0
japanese,Black,Used,Sedan,Front-wheel drive (FWD),Automatic,131540,Available,other,4,6,15998.0
german,Black,Used,Sedan,All-wheel drive (AWD),Automatic,64372,Available,Toronto,6,6,39800.0
german,Grey,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,43313,Available,Toronto,6,2,79995.0
german,Blue,Used,Sedan,Rear-wheel drive (RWD),Automatic,165000,Available,Toronto,6,10,15500.0
german,White,New,"SUV, Crossover",All-wheel drive (AWD),Automatic,50,New_Car,Toronto,4,0,80904.0
